0.000	0	0
82.311	0.1	0
171.219	0.2	0
258.475	0.3	0
344.063	0.5	0
428.158	0.6	0
510.794	0.7	0
592.012	0.8	0
671.853	0.9	0
750.362	1	0
827.580	1.1	0
903.548	1.2	0
978.305	1.3	0
1051.889	1.4	0
1124.314	1.5	0
1195.635	1.7	0
1265.887	1.8	0
1335.081	1.9	0
1403.260	2	0
1470.450	2.1	0
1536.673	2.2	0
1601.961	2.3	0
1666.337	2.4	0
1729.818	2.5	0
1792.440	2.6	0
1854.216	2.7	0
1915.166	2.8	0
1975.315	2.9	0
2034.684	3	0
2093.291	3.1	0
2151.152	3.2	0
2208.286	3.3	0
2264.710	3.4	0
2320.441	3.5	0
2375.494	3.6	0
2429.885	3.7	0
2483.630	3.8	0
2536.743	3.9	0
2589.239	4	0
2641.132	4.1	0
2692.433	4.2	0
2743.153	4.3	0
2793.310	4.4	0
2842.913	4.5	0
2891.970	4.6	0
2940.501	4.7	0
2988.507	4.8	0
3036.006	4.9	0
3083.004	5	0
3129.515	5.1	0
3175.543	5.1	0
3221.104	5.2	0
3266.201	5.3	0
3310.847	5.4	0
3355.051	5.5	0
3398.817	5.6	0
3442.157	5.7	0
3485.078	5.8	0
3527.589	5.9	0
3569.695	6	0
3611.404	6.1	0
3652.724	6.2	0
3693.662	6.3	0
3734.224	6.3	0
3774.418	6.4	0
3814.249	6.5	0
3853.723	6.6	0
3892.848	6.7	0
3931.628	6.8	0
3970.070	6.9	0
4008.180	7	0
4045.962	7.1	0
4083.423	7.2	0
4120.567	7.2	0
4157.399	7.3	0
4193.925	7.4	0
4230.150	7.5	0
4266.079	7.6	0
4301.714	7.7	0
4337.063	7.8	0
4372.130	7.8	0
4406.917	7.9	0
4441.430	8	0
4475.674	8.1	0
