0.000	0	52
134.612	0.1	45
260.243	0.3	39
370.592	0.4	34
468.845	0.6	31
557.340	0.7	28
637.726	0.8	25
711.351	0.9	23
779.218	1	22
842.127	1.2	20
900.739	1.3	19
955.571	1.4	18
1007.070	1.5	17
1055.614	1.6	16
1101.506	1.7	15
1145.018	1.8	14
1186.373	1.9	14
1225.769	2	13
1263.381	2.1	12
1299.357	2.2	12
1333.830	2.3	12
1366.915	2.4	11
1398.719	2.5	11
1429.336	2.5	10
1458.847	2.6	10
1487.329	2.7	10
1514.848	2.8	9
1541.464	2.9	9
1567.238	3	9
1592.214	3.1	9
1616.442	3.1	8
1639.967	3.2	8
1662.824	3.3	8
1685.050	3.4	8
1706.678	3.5	8
1727.739	3.5	7
1748.261	3.6	7
1768.271	3.7	7
1787.794	3.8	7
1806.850	3.9	7
1825.464	3.9	7
1843.650	4	7
1861.434	4.1	6
1878.828	4.2	6
1895.849	4.2	6
1912.514	4.3	6
1928.837	4.4	6
1944.831	4.4	6
1960.508	4.5	6
1975.881	4.6	6
1990.961	4.7	6
2005.758	4.7	5
2020.283	4.8	5
2034.546	4.9	5
2048.556	4.9	5
2062.322	5	5
2075.851	5.1	5
2089.151	5.1	5
2102.231	5.2	5
2115.096	5.3	5
2127.755	5.3	5
2140.211	5.4	5
2152.474	5.4	5
2164.547	5.5	5
2176.438	5.6	5
2188.151	5.6	4
2199.690	5.7	4
2211.062	5.8	4
2222.271	5.8	4
2233.322	5.9	4
2244.219	6	4
2254.964	6	4
2265.564	6.1	4
2276.022	6.1	4
2286.341	6.2	4
2296.526	6.3	4
2306.578	6.3	4
2316.502	6.4	4
2326.302	6.4	4
2335.979	6.5	4
2345.536	6.5	4
2354.977	6.6	4
2364.305	6.7	4
2373.522	6.7	4
2382.631	6.8	4
2391.632	6.8	4
2400.531	6.9	4
2409.329	7	4
2418.027	7	3
2426.628	7.1	3
2435.135	7.1	3
2443.548	7.2	3
2451.871	7.2	3
2460.104	7.3	3
2468.251	7.3	3
2476.312	7.4	3
2484.289	7.4	3
2492.184	7.5	3
2499.999	7.6	3
2507.736	7.6	3
2515.394	7.7	3
2522.977	7.7	3
2530.485	7.8	3
2537.921	7.8	3
2545.285	7.9	3
2552.578	7.9	3
2559.802	8	3
2566.959	8	3
2574.049	8.1	3
2581.074	8.1	3
2588.034	8.2	3
2594.931	8.2	3
2601.766	8.3	3
2608.540	8.3	3
2615.255	8.4	3
2621.910	8.4	3
2628.507	8.5	3
2635.048	8.5	3
2641.532	8.6	3
2647.961	8.6	3
2654.336	8.7	3
2660.657	8.7	3
2666.926	8.8	3
2673.143	8.8	3
2679.309	8.9	3
2685.425	8.9	3
2691.491	9	3
2697.509	9	3
2703.479	9.1	3
2709.402	9.1	3
2715.279	9.2	3
2721.109	9.2	3
2726.895	9.3	3
2732.635	9.3	3
2738.333	9.4	3
2743.987	9.4	3
2749.598	9.5	3
2755.167	9.5	2
2760.695	9.6	2
2766.182	9.6	2
2771.628	9.7	2
2777.035	9.7	2
2782.403	9.8	2
2787.732	9.8	2
2793.022	9.9	2
2798.276	9.9	2
2803.492	9.9	2
2808.671	10	2
