0.000	0	0
144.249	0.1	0
294.174	0.3	0
439.535	0.4	0
580.581	0.6	0
717.462	0.7	0
850.492	0.9	0
979.852	1	0
1105.699	1.2	0
1228.231	1.3	0
1347.611	1.4	0
1463.978	1.6	0
1577.477	1.7	0
1688.251	1.9	0
1796.411	2	0
1902.071	2.1	0
2005.341	2.2	0
2106.328	2.4	0
2205.114	2.5	0
2301.794	2.6	0
2396.454	2.8	0
2489.174	2.9	0
2580.027	3	0
2669.084	3.2	0
2756.405	3.3	0
2842.063	3.4	0
2926.119	3.5	0
3008.618	3.7	0
3089.628	3.8	0
3169.188	3.9	0
3247.354	4	0
3324.174	4.2	0
3399.687	4.3	0
3473.936	4.4	0
3546.962	4.5	0
3618.805	4.6	0
3689.500	4.8	0
3759.083	4.9	0
3827.586	5	0
3895.039	5.1	0
3961.477	5.2	0
4026.930	5.4	0
4091.420	5.5	0
4154.980	5.6	0
4217.633	5.7	0
4279.405	5.8	0
4340.317	5.9	0
4400.398	6	0
4459.663	6.2	0
