0.000	0	52
78.166	0.1	49
159.070	0.2	46
235.218	0.3	43
307.094	0.4	41
375.222	0.5	39
439.856	0.6	37
501.385	0.7	35
560.062	0.8	33
616.127	0.9	32
669.794	1	30
721.258	1.1	29
770.659	1.2	28
818.183	1.3	27
863.932	1.4	26
908.048	1.5	25
950.635	1.6	24
991.788	1.7	23
1031.596	1.8	23
1070.142	1.9	22
1107.501	2	21
1143.745	2.1	21
1178.928	2.1	20
1213.113	2.2	20
1246.354	2.3	19
1278.698	2.4	19
1310.188	2.5	18
1340.871	2.5	18
1370.786	2.6	17
1399.966	2.7	17
1428.444	2.8	16
1456.255	2.9	16
1483.427	2.9	16
1509.987	3	15
1535.962	3.1	15
1561.378	3.2	15
1586.258	3.3	15
1610.619	3.3	14
1634.485	3.4	14
1657.875	3.5	14
1680.805	3.6	13
1703.295	3.6	13
1725.360	3.7	13
1747.012	3.8	13
1768.271	3.9	13
1789.149	3.9	12
1809.656	4	12
1829.807	4.1	12
1849.614	4.1	12
1869.087	4.2	12
1888.238	4.3	11
1907.077	4.4	11
1925.613	4.4	11
1943.855	4.5	11
1961.814	4.6	11
1979.496	4.6	11
1996.911	4.7	10
2014.064	4.8	10
2030.965	4.8	10
2047.621	4.9	10
2064.038	5	10
2080.222	5	10
2096.181	5.1	10
2111.919	5.2	10
2127.445	5.2	9
2142.760	5.3	9
2157.874	5.4	9
2172.788	5.4	9
2187.512	5.5	9
2202.044	5.6	9
2216.395	5.6	9
2230.567	5.7	9
2244.562	5.7	9
2258.388	5.8	9
2272.047	5.9	8
2285.543	5.9	8
2298.879	6	8
2312.060	6.1	8
2325.089	6.1	8
2337.970	6.2	8
2350.705	6.2	8
2363.297	6.3	8
2375.751	6.4	8
2388.068	6.4	8
2400.251	6.5	8
2412.304	6.5	8
2424.229	6.6	7
2436.028	6.7	7
2447.705	6.7	7
2459.261	6.8	7
2470.699	6.8	7
2482.022	6.9	7
2493.231	6.9	7
2504.328	7	7
2515.317	7.1	7
2526.198	7.1	7
2536.975	7.2	7
2547.647	7.2	7
2558.219	7.3	7
2568.692	7.4	7
2579.066	7.4	7
2589.344	7.5	7
2599.529	7.5	7
2609.620	7.6	6
2619.622	7.6	6
2629.533	7.7	6
2639.356	7.7	6
2649.093	7.8	6
2658.745	7.9	6
2668.314	7.9	6
2677.800	8	6
2687.206	8	6
2696.532	8.1	6
2705.779	8.1	6
2714.950	8.2	6
2724.045	8.2	6
2733.065	8.3	6
2742.013	8.3	6
2750.887	8.4	6
2759.690	8.4	6
2768.424	8.5	6
2777.088	8.6	6
2785.684	8.6	6
2794.214	8.7	6
2802.677	8.7	6
2811.075	8.8	6
2819.409	8.8	6
2827.680	8.9	6
2835.889	8.9	6
2844.036	9	5
2852.122	9	5
2860.149	9.1	5
2868.117	9.1	5
2876.027	9.2	5
2883.880	9.2	5
2891.677	9.3	5
2899.417	9.3	5
2907.103	9.4	5
2914.735	9.4	5
2922.312	9.5	5
2929.838	9.5	5
2937.310	9.6	5
2944.732	9.6	5
2952.103	9.7	5
2959.423	9.7	5
2966.694	9.8	5
2973.916	9.8	5
2981.090	9.9	5
2988.216	9.9	5
2995.295	10	5
3002.327	10	5
3009.314	10.1	5
3016.255	10.1	5
3023.151	10.2	5
3030.003	10.2	5
3036.811	10.3	5
3043.576	10.3	5
3050.298	10.4	5
3056.978	10.4	5
3063.616	10.5	5
3070.213	10.5	5
3076.769	10.6	5
3083.284	10.6	5
3089.760	10.7	5
3096.196	10.7	5
3102.593	10.7	5
3108.952	10.8	5
3115.272	10.8	5
3121.555	10.9	5
3127.800	10.9	5
3134.008	11	4
3140.180	11	4
3146.315	11.1	4
3152.415	11.1	4
3158.479	11.2	4
3164.508	11.2	4
3170.503	11.3	4
3176.463	11.3	4
3182.390	11.4	4
3188.283	11.4	4
3194.142	11.4	4
3199.969	11.5	4
3205.762	11.5	4
3211.524	11.6	4
3217.254	11.6	4
3222.952	11.7	4
3228.618	11.7	4
3234.254	11.8	4
3239.859	11.8	4
3245.434	11.9	4
3250.978	11.9	4
3256.492	11.9	4
3261.977	12	4
3267.433	12	4
3272.860	12.1	4
3278.258	12.1	4
3283.627	12.2	4
3288.968	12.2	4
3294.281	12.3	4
3299.567	12.3	4
3304.825	12.3	4
3310.056	12.4	4
3315.260	12.4	4
3320.437	12.5	4
3325.588	12.5	4
3330.712	12.6	4
3335.810	12.6	4
3340.883	12.7	4
3345.930	12.7	4
3350.952	12.7	4
3355.948	12.8	4
3360.920	12.8	4
3365.867	12.9	4
3370.789	12.9	4
3375.687	13	4
3380.561	13	4
3385.412	13	4
3390.238	13.1	4
3395.041	13.1	4
3399.821	13.2	4
3404.578	13.2	4
3409.311	13.3	4
3414.022	13.3	4
3418.710	13.3	4
3423.376	13.4	4
3428.020	13.4	4
3432.642	13.5	4
3437.241	13.5	4
3441.820	13.5	4
3446.376	13.6	4
3450.912	13.6	4
3455.426	13.7	4
3459.919	13.7	4
3464.391	13.8	4
3468.843	13.8	4
3473.274	13.8	4
3477.684	13.9	4
3482.074	13.9	4
3486.445	14	4
3490.795	14	4
3495.126	14	4
3499.437	14.1	4
3503.728	14.1	4
3508.000	14.2	4
3512.253	14.2	4
3516.486	14.3	4
3520.701	14.3	4
3524.897	14.3	4
3529.074	14.4	4
3533.233	14.4	4
3537.373	14.5	4
3541.495	14.5	4
3545.599	14.5	4
3549.684	14.6	4
3553.752	14.6	4
3557.802	14.7	4
3561.834	14.7	4
3565.849	14.7	4
3569.846	14.8	4
3573.826	14.8	4
3577.789	14.9	4
3581.735	14.9	4
3585.663	14.9	4
3589.575	15	4
3593.470	15	4
3597.349	15.1	4
3601.211	15.1	4
3605.056	15.1	3
3608.885	15.2	3
3612.698	15.2	3
3616.495	15.3	3
3620.275	15.3	3
3624.040	15.3	3
3627.789	15.4	3
3631.522	15.4	3
3635.240	15.5	3
3638.942	15.5	3
3642.629	15.5	3
3646.300	15.6	3
3649.956	15.6	3
3653.597	15.7	3
3657.223	15.7	3
3660.834	15.7	3
3664.430	15.8	3
3668.011	15.8	3
3671.578	15.8	3
3675.129	15.9	3
3678.667	15.9	3
3682.190	16	3
3685.698	16	3
3689.192	16	3
3692.672	16.1	3
3696.138	16.1	3
3699.590	16.2	3
3703.028	16.2	3
3706.452	16.2	3
3709.863	16.3	3
3713.259	16.3	3
3716.642	16.3	3
3720.011	16.4	3
3723.367	16.4	3
3726.709	16.5	3
3730.038	16.5	3
3733.354	16.5	3
3736.657	16.6	3
3739.946	16.6	3
3743.222	16.6	3
3746.486	16.7	3
3749.736	16.7	3
3752.974	16.8	3
3756.199	16.8	3
3759.411	16.8	3
3762.610	16.9	3
3765.797	16.9	3
3768.971	16.9	3
3772.133	17	3
3775.282	17	3
3778.420	17.1	3
3781.544	17.1	3
3784.657	17.1	3
3787.757	17.2	3
3790.846	17.2	3
3793.922	17.2	3
