0.000	0	0
71.809	0.1	0
148.734	0.2	0
223.066	0.3	0
295.013	0.4	0
364.707	0.5	0
432.317	0.6	0
497.938	0.7	0
561.670	0.8	0
623.616	0.9	0
683.871	1	0
742.518	1.1	0
799.640	1.2	0
855.317	1.3	0
909.616	1.4	0
962.579	1.5	0
1014.297	1.6	0
1064.797	1.7	0
1114.156	1.8	0
1162.404	1.9	0
1209.595	2	0
1255.775	2.1	0
1300.983	2.2	0
1345.256	2.2	0
1388.628	2.3	0
1431.135	2.4	0
1472.809	2.5	0
1513.680	2.6	0
1553.780	2.7	0
1593.136	2.8	0
1631.774	2.9	0
1669.714	3	0
1706.983	3	0
1743.608	3.1	0
1779.599	3.2	0
1814.990	3.3	0
1849.786	3.4	0
1884.018	3.5	0
1917.696	3.6	0
1950.839	3.6	0
1983.464	3.7	0
2015.587	3.8	0
2047.219	3.9	0
2078.376	4	0
2109.073	4	0
2139.322	4.1	0
2169.135	4.2	0
2198.524	4.3	0
2227.501	4.4	0
2256.077	4.4	0
2284.262	4.5	0
2312.066	4.6	0
2339.500	4.7	0
2366.572	4.8	0
2393.291	4.8	0
2419.667	4.9	0
2445.709	5	0
2471.422	5.1	0
2496.816	5.1	0
2521.900	5.2	0
2546.677	5.3	0
2571.159	5.4	0
2595.349	5.4	0
2619.257	5.5	0
2642.885	5.6	0
2666.244	5.7	0
2689.335	5.7	0
2712.168	5.8	0
2734.748	5.9	0
2757.077	6	0
2779.163	6	0
2801.012	6.1	0
2822.627	6.2	0
2844.013	6.3	0
2865.175	6.3	0
2886.118	6.4	0
2906.846	6.5	0
2927.363	6.5	0
2947.673	6.6	0
2967.780	6.7	0
2987.688	6.8	0
3007.401	6.8	0
3026.922	6.9	0
3046.256	7	0
3065.406	7	0
3084.373	7.1	0
3103.163	7.2	0
3121.779	7.2	0
3140.223	7.3	0
3158.499	7.4	0
3176.610	7.4	0
3194.558	7.5	0
3212.345	7.6	0
3229.976	7.6	0
3247.453	7.7	0
3264.778	7.8	0
3281.952	7.8	0
3298.981	7.9	0
3315.865	8	0
3332.607	8	0
3349.210	8.1	0
3365.674	8.2	0
3382.003	8.2	0
3398.200	8.3	0
3414.264	8.4	0
3430.201	8.4	0
3446.009	8.5	0
3461.693	8.6	0
3477.253	8.6	0
3492.692	8.7	0
3508.011	8.8	0
3523.213	8.8	0
3538.299	8.9	0
3553.269	9	0
3568.127	9	0
3582.875	9.1	0
3597.512	9.1	0
3612.042	9.2	0
3626.466	9.3	0
3640.784	9.3	0
3654.999	9.4	0
3669.112	9.5	0
3683.124	9.5	0
3697.037	9.6	0
3710.852	9.6	0
3724.570	9.7	0
3738.193	9.8	0
3751.723	9.8	0
3765.159	9.9	0
3778.503	10	0
3791.757	10	0
3804.922	10.1	0
3817.999	10.1	0
3830.988	10.2	0
3843.892	10.3	0
3856.711	10.3	0
3869.447	10.4	0
3882.100	10.4	0
3894.671	10.5	0
3907.161	10.6	0
3919.571	10.6	0
3931.903	10.7	0
3944.157	10.7	0
3956.335	10.8	0
3968.436	10.9	0
3980.462	10.9	0
3992.415	11	0
4004.294	11	0
4016.100	11.1	0
4027.834	11.1	0
4039.498	11.2	0
4051.092	11.3	0
4062.617	11.3	0
4074.074	11.4	0
4085.462	11.4	0
4096.784	11.5	0
4108.040	11.6	0
4119.230	11.6	0
4130.356	11.7	0
4141.417	11.7	0
4152.415	11.8	0
4163.351	11.8	0
4174.224	11.9	0
4185.037	12	0
4195.789	12	0
4206.480	12.1	0
4217.112	12.1	0
4227.686	12.2	0
4238.201	12.2	0
4248.659	12.3	0
4259.059	12.3	0
4269.404	12.4	0
4279.692	12.5	0
4289.925	12.5	0
4300.104	12.6	0
4310.228	12.6	0
4320.299	12.7	0
4330.316	12.7	0
4340.281	12.8	0
4350.194	12.8	0
4360.055	12.9	0
4369.865	13	0
4379.624	13	0
4389.334	13.1	0
4398.994	13.1	0
4408.604	13.2	0
4418.166	13.2	0
4427.679	13.3	0
4437.145	13.3	0
4446.564	13.4	0
4455.935	13.4	0
4465.260	13.5	0
4474.539	13.6	0
4483.772	13.6	0
4492.960	13.7	0
